id,name
3204,ca unicenter service desk
3205,ca unicenter service metric analysis
3206,ca unicenter software delivery
3207,ca view
3208,calypso accounting
3209,calypso cash management
3210,calypso central clearing
3211,calypso clearing/matching
3212,calypso commodity derivatives
3213,calypso corporate actions
3214,calypso credit derivatives
3215,calypso cross asset
3216,calypso derivatives
3217,calypso equities
3218,calypso equity derivatives
3219,calypso ers compliance
3220,calypso ers limited
3221,calypso fixed income
3222,calypso flow business
3223,calypso foreign exchange derivatives
3224,calypso foreign exchange/money market
3225,calypso front office decision support
3226,calypso interest rate derivatives
3227,calypso issuance
3228,calypso market data
3229,calypso messaging
3230,calypso pricing environments
3231,calypso reference data
3232,calypso repo/buy-sell back
3233,calypso reporting
3234,calypso risk configuration
3235,calypso risk management
3236,calypso scheduled tasks
3237,calypso settlement
3238,calypso static data
3239,calypso treasury
3240,calypso valuation services
3241,calypso workflows
3242,calypso workstation
3243,canto
3244,cardpac
3245,cello
3246,chordiant
3247,ciam
3248,clarify
3249,clickdimensions
3250,cloudcraze
3251,compuware applicationvantage
3252,compuware clientvantage
3253,compuware qa center perf. ed.
3254,compuware servervantage
3255,concorde
3256,concorde xal creditor
3257,concorde xal debitor
3258,concorde xal finance
3259,concorde xal mps
3260,concorde xal orders
3261,concorde xal project
3262,concorde xal purchase
3263,concorde xal stock
3264,corel word perfect
3265,credit risk technology
3266,credit risk transfer
3267,credit value adjustment
3268,criston precision
3269,crystal xcelsius
3270,cube views
3271,customer center/pricing center
3272,customer relationship management
3273,d4 infonet
3274,damgaard axapta
3275,damgaard c4
3276,damgaard c5
3277,damgaard xal
3278,datastage
3279,datasweep advantage
3280,datawarehousecenter
3281,digital asset management
3282,digital dashboard
3283,docflow
3284,doculive
3285,documentum
3286,docuware
3287,doors
3288,dracar
3289,drools
3290,e*learning fronter
3291,e-catalogue
3292,eclipse birt
3293,e-conomic
3294,edlund
3295,e-income
3296,electronic patient journal
3297,electronic point of sale
3298,emerson syncade suite
3299,en.safewatch
3300,endevour
3301,energy trading & risk management
3302,enterprise performance management
3303,episerver commerce
3304,eudora
3305,experian
3306,experian application scorecards
3307,experian powercurve
3308,experian strategy design studio
3309,fed
3310,fie
3311,finrep
3312,flexcube
3313,floor plan manager
3314,formpipe lasernet
3315,formscape
3316,frango
3317,geneva
3318,gentran integration suite
3319,google apps
3320,google chrome
3321,guidewire billingcenter
3322,guidewire claimcenter
3323,guidewire client data management
3324,guidewire insurancesuite
3325,guidewire live
3326,guidewire mobile and portals
3327,guidewire policycenter
3328,guidewire rating management
3329,guidewire reinsurance management
3330,gurock testrail
3331,gxs application integrator
3332,gxs enterprise gateway
3333,gxs workbench
3334,haiku
3335,heat client management
3336,heat cloud service management
3337,heat enterprise mobility management
3338,heat service management
3339,hitachi data systems
3340,hp business availability center
3341,hp oo
3342,hp ppm
3343,hp rum
3344,hp tv
3345,hp ucmdb
3346,hp ucmdb cm
3347,hp vugen
3348,hybris suite
3349,hyperion
3350,hyperion financial management
3351,hyperion interactive reporting
3352,hyperion planning
3353,hyperion smart view for office
3354,i*net
3355,ibm asf
3356,ibm bdw
3357,ibm birt
3358,ibm blueworks live
3359,ibm brms
3360,ibm cognos active reports
3361,ibm cognos business intelligence
3362,ibm cognos data manager
3363,ibm cognos framework manager
3364,ibm cognos planning
3365,ibm cognos report studio
3366,ibm cognos tm1
3367,ibm cognos transformer
3368,ibm connections
3369,ibm content manager ondemand
3370,ibm domino
3371,ibm fsdm
3372,ibm information framework
3373,ibm infosphere igc
3374,ibm infosphere information analyzer
3375,ibm infosphere warehouse
3376,ibm itera
3377,ibm lotus quickplace
3378,ibm lotus quickr
3379,ibm lotus symphony
3380,ibm notes
3381,ibm sametime
3382,ibm smartcloud control desk
3383,ibm tim
3384,ibm tsm
3385,icbs
3386,ifs applications
3387,ifs business enablers
3388,ifs data migration
3389,ifs engineering
3390,ifs financials
3391,ifs human capital management
3392,ifs maintenance
3393,ifs manufacturing
3394,ifs projects
3395,ifs sales & service
3396,ifs supply chain
3397,ilog jrules
3398,ims
3399,infor erp lx
3400,infor erp xa
3401,infor m3
3402,infor syteline erp
3403,informatica b2b data exchange
3404,informatica b2b data transformation
3405,informatica data archive
3406,informatica data explorer
3407,informatica data privacy
3408,informatica data quality
3409,informatica data subset
3410,informatica enterprise data integration
3411,informatica identity resolution
3412,informatica powerexchange
3413,infosuite
3414,infranet
3415,insis
3416,interwoven teamsite
3417,irs tax compliance
3418,iscala
3419,itello inca
3420,itil 4
3421,java mail
3422,jbossrules
3423,jd edwards world
3424,jeeves
3425,jira big picture
3426,jira structure
3427,jira tempo timesheets
3428,joomla!
3429,jupyter notebook
3430,kie workbench
3431,kingswaysoft
3432,krgc & krgs
3433,laboratory information management systems
3434,lessor
3435,life
3436,lifelink®
3437,livelink
3438,lotus 1-2-3
3439,lotus amipro
3440,lotus notes
3441,lotus smartsuite
3442,maconomy
3443,magento
3444,mapx
3445,master data management
3446,master data services
3447,mavim sis
3448,mcafee epo
3449,mdoc
3450,meter data management
3451,mfi
3452,microgen ost br
3453,microsoft 365
3454,microsoft advanced threat analytics
3455,microsoft applocker
3456,microsoft azure information protection
3457,microsoft crm
3458,microsoft dynamics - point of sale
3459,microsoft dynamics - production
3460,microsoft dynamics 365
3461,microsoft dynamics 365 - business central
3462,microsoft dynamics 365 - finance & operations
3463,microsoft dynamics 365 - marketing
3464,microsoft dynamics 365 - sales
3465,microsoft dynamics ax
3466,microsoft dynamics ax - debitor/creditor
3467,microsoft dynamics ax - enterprise portal
3468,microsoft dynamics ax - expense
3469,microsoft dynamics ax - finance
3470,microsoft dynamics ax - inventory
3471,microsoft dynamics ax - production
3472,microsoft dynamics ax - project
3473,microsoft dynamics ax - service
3474,microsoft dynamics ax - trade & logistics
3475,microsoft dynamics ax - warehouse management
3476,microsoft dynamics ax - workflow
3477,microsoft dynamics ax 2012
3478,microsoft dynamics c5
3479,microsoft dynamics crm
3480,microsoft dynamics crm 2011
3481,microsoft dynamics crm 2013
3482,microsoft dynamics crm 2015
3483,microsoft dynamics crm 2016
3484,microsoft dynamics crm 3.0
3485,microsoft dynamics crm 4.0
3486,microsoft dynamics crm online
3487,microsoft dynamics crm online 2013
3488,microsoft dynamics crm online 2015
3489,microsoft dynamics crm online 2016
3490,microsoft dynamics gp
3491,microsoft dynamics nav
3492,microsoft dynamics nav - crm service management
3493,microsoft dynamics nav - finance
3494,microsoft dynamics nav - job/ressources
3495,microsoft dynamics nav - logistics
3496,microsoft dynamics nav - manufacturing
3497,microsoft dynamics nav - production
3498,microsoft dynamics nav - purchase
3499,microsoft dynamics nav - retail
3500,microsoft dynamics nav - sales
3501,microsoft dynamics nav - stock
3502,microsoft dynamics nav 2015
3503,microsoft dynamics nav 2016
3504,microsoft dynamics retail management system
3505,microsoft dynamics sl
3506,microsoft dynamics snap
3507,microsoft enterprise cubes
3508,microsoft excel
3509,microsoft exchange online protection
3510,microsoft fim
3511,microsoft flow
3512,microsoft forecaster
3513,microsoft forms
3514,microsoft frx
3515,microsoft identity manager
3516,microsoft insight and analytics
3517,microsoft internet explorer
3518,microsoft intune
3519,microsoft mail
3520,microsoft management console
3521,microsoft office
3522,microsoft office 2013
3523,microsoft office 2016
3524,microsoft office 2019
3525,microsoft office 365
3526,microsoft office 365 - advanced threat protection
3527,microsoft office 365 - roadmap
3528,microsoft office project server
3529,microsoft outlook
3530,microsoft power bi
3531,microsoft power map
3532,microsoft power pivot
3533,microsoft power query
3534,microsoft power view
3535,microsoft powerpoint
3536,microsoft project
3537,microsoft project online
3538,microsoft publisher
3539,microsoft system center orchestrator
3540,microsoft teams
3541,microsoft visio
3542,microsoft word
3543,midas
3544,mindmanager
3545,misys loaniq
3546,misys summit ft
3547,misys trade portal
3548,moodle
3549,mozilla firefox
3550,multi+
3551,multiarchive
3552,murex
3553,mychart bedside
3554,nakisa sap lease administration
3555,navision
3556,navision application server
3557,navision attain
3558,navision stat
3559,netapp
3560,netreveal
3561,network note manager
3562,nextgen crm
3563,nintex forms
3564,nintex workflow
3565,nintex workflow cloud
3566,nova project management system
3567,novell groupwise
3568,novell identity manager
3569,ocr
3570,omada identity suite
3571,open view operation
3572,openidm
3573,openoffice
3574,opentext exstream
3575,opentext vim for sap
3576,opus booking
3577,opus journal
3578,opus medicine
3579,opus patient
3580,opus patient progress
3581,opus workplace
3582,oracle access manager
3583,oracle adaptive access manager
3584,oracle appstech
3585,oracle atg web commerce
3586,oracle bpel
3587,oracle e-business suite
3588,oracle e-business suite finance
3589,oracle e-business suite hr
3590,oracle e-business suite logistics
3591,oracle enterprise single-sign-on
3592,oracle entitlements server
3593,oracle exadata
3594,oracle fa
3595,oracle flexcube core banking
3596,oracle fusion middleware
3597,oracle hrms
3598,oracle hyperion enterprise
3599,oracle identity analytics
3600,oracle identity federation
3601,oracle identity manager
3602,oracle internet directory
3603,oracle jd edwards enterpriseone
3604,oracle metasolv
3605,oracle primavera p6
3606,oracle primavera p6 analytics
3607,oracle primavera unifier
3608,oracle sfm
3609,oracle universal content management
3610,orbus iserver
3611,osisoft pi
3612,oxid eshop
3613,papyrus
3614,pega bix
3615,pega cpm
3616,pega crm
3617,pegarules process commander
3618,pentaho bi suite
3619,peoplesoft
3620,peoplesoft crm
3621,peoplesoft vantive
3622,peregrine servicecenter
3623,pert
3624,pm3
3625,podio
3626,portfolio for jira
3627,process flow
3628,proconcept
3629,profilestage
3630,progress actional
3631,progress datadirect shadow
3632,progress dataxtend semantic integrator
3633,progress sonic esb
3634,progress sonicmq
3635,progress webspeed
3636,prophix
3637,proteus
3638,public 360
3639,qlik sense
3640,qlikview
3641,quadient inspire
3642,qualitystage
3643,qualiware analytics
3644,qualiware business modeler
3645,qualiware compliance audit and improvement
3646,qualiware enterprise architecture
3647,qualiware enterprise integrator
3648,qualiware enterprise publisher
3649,qualiware excellence manager
3650,qualiware health care
3651,qualiware integration server client
3652,qualiware lifecycle manager
3653,qualiware social behavior warehouse
3654,quark express
3655,readium
3656,red hat identity management
3657,redmine
3658,redprarie wms
3659,relation plus
3660,remedy applications
3661,remedy ars
3662,remedy cmdb
3663,renaissance erp
3664,resource management system
3665,reuter's condor
3666,reuters market data system
3667,rightnow contact center experience
3668,rightnow social experience
3669,rightnow web experience
3670,riskit
3671,rms
3672,sailpoint identityiq
3673,salesforce lightning
3674,salesforce marketing
3675,salesforce pardot
3676,salesforce sales
3677,salesforce service
3678,sanchez profile
3679,sap ale
3680,sap am
3681,sap apo
3682,sap authorizations
3683,sap basis
3684,sap bc
3685,sap bex
3686,sap bi
3687,sap bo
3688,sap bods
3689,sap bpc
3690,sap bsp
3691,sap business blueprint
3692,sap business one
3693,sap business workflow
3694,sap bw
3695,sap ca
3696,sap cats
3697,sap co
3698,sap crm
3699,sap cs
3700,sap dms
3701,sap ds
3702,sap dvm
3703,sap ebp
3704,sap ec
3705,sap ecc
3706,sap edocument
3707,sap ehs
3708,sap ehsm
3709,sap ep
3710,sap ewm
3711,sap f&r
3712,sap fi
3713,sap fico
3714,sap financials
3715,sap for life sciences
3716,sap fs
3717,sap grc
3718,sap gtm
3719,sap hana
3720,sap hcm
3721,sap hr
3722,sap hybris
3723,sap ilm
3724,sap im
3725,sap is-a
3726,sap is-adec
3727,sap is-afs
3728,sap is-b
3729,sap is-bev
3730,sap is-cwm
3731,sap is-h
3732,sap is-her
3733,sap is-hss
3734,sap is-ht
3735,sap is-m
3736,sap is-min
3737,sap is-mp
3738,sap is-oil
3739,sap is-ps
3740,sap is-r
3741,sap is-re
3742,sap is-rea
3743,sap is-sp
3744,sap is-t
3745,sap is-u
3746,sap list viewer
3747,sap lsmw
3748,sap lumira
3749,sap marketplace
3750,sap mdg
3751,sap mdm
3752,sap mfs
3753,sap mm
3754,sap mobilebusiness
3755,sap netweaver
3756,sap pi
3757,sap plm
3758,sap pm
3759,sap po
3760,sap portal
3761,sap pos dm
3762,sap pp
3763,sap ppm
3764,sap pp-pi
3765,sap ps
3766,sap pscd
3767,sap pur
3768,sap qm
3769,sap r/3
3770,sap s/4hana
3771,sap scm
3772,sap sd
3773,sap security
3774,sap sem
3775,sap sm
3776,sap smartforms
3777,sap snc
3778,sap solution manager
3779,sap srm
3780,sap successfactors
3781,sap tpm
3782,sap tr
3783,sap vc
3784,sap web dynpro for abap
3785,sap webi
3786,sap wf
3787,sap wm
3788,sap xi
3789,sas aml
3790,sas appdev studio
3791,sas bi platform
3792,sas cfo vision sas financial management solutions
3793,sas ci
3794,sas content categorization
3795,sas data quality-cleanse
3796,sas data surveyor for oracle
3797,sas di studio
3798,sas eg
3799,sas em
3800,sas enterprise reports
3801,sas fm
3802,sas hcm
3803,sas idp
3804,sas integration technologies
3805,sas it management solutions
3806,sas it resource management
3807,sas it service vision
3808,sas jmp
3809,sas ma
3810,sas management console
3811,sas olap cubes studio
3812,sas onlinetutor
3813,sas ph solutions
3814,sas pm
3815,sas risk dimensions
3816,sas spds
3817,sas statview
3818,sas universal odbc driver
3819,sas va
3820,sas webhound
3821,sas/access
3822,sas/af
3823,sas/assist
3824,sas/c compiler
3825,sas/connect
3826,sas/eis
3827,sas/ets
3828,sas/fsp
3829,sas/graph
3830,sas/iml
3831,sas/intrnet
3832,sas/macro
3833,sas/mddb server
3834,sas/or
3835,sas/qc
3836,sas/share
3837,sas/stat
3838,sas/toolkit
3839,sas/warehouse administrator
3840,scala5
3841,scanjour
3842,scanjour captia
3843,sdc kernesystem
3844,service asset & configuration management
3845,service catalogue management
3846,service charging management
3847,service continuity management
3848,service level management
3849,sharepoint 2010 content
3850,siebel actuate
3851,siebel assignment manager
3852,siebel browser script
3853,siebel crm
3854,siebel ebusiness
3855,siebel ecommunications
3856,siebel esales
3857,siebel escript
3858,siebel tools
3859,simcorp dimension
3860,skype for business
3861,smart test
3862,sodpow-promise
3863,sonwin
3864,squaredup
3865,star office
3866,stata
3867,straight-through processing
3868,styleman
3869,sugarcrm
3870,suitecloud
3871,sungard
3872,sunsystems
3873,sunsystems mis
3874,sunsystems other
3875,sunsystems sunaccounts/financials
3876,sunsystems sunbusiness/order fulfillment
3877,supercalc
3878,superoffice
3879,support magic
3880,surecomp allnett
3881,surecomp imex
3882,swiftalliance access
3883,swiftalliance gateway
3884,swiftalliance webstation
3885,swiftalliance workstation
3886,syclo work manager
3887,tableau
3888,talend application integration
3889,talend data integration
3890,talend master data management
3891,targetprocess
3892,targit
3893,taxonomy
3894,teamviewer
3895,temenos corebanking
3896,temenos financial reporting
3897,temenos prodb
3898,temenos t24
3899,templafy
3900,the health system's organisation register
3901,thomson reuters enterprise platform
3902,tia
3903,tieline
3904,timeline
3905,toolbook cbt
3906,topdesk
3907,topdesk - asset management
3908,topdesk - call management
3909,topdesk - change management
3910,topdesk - contract management and slm
3911,topdesk - event management
3912,topdesk - property management
3913,topdesk - reservations management
3914,topdesk - self service desk
3915,trados tools
3916,transform
3917,trello
3918,tridion r5 cms
3919,uinode
3920,uipath
3921,umbraco
3922,unified endpoint management
3923,unit4 agresso/unit4 business world
3924,veeam one
3925,veeva vault promomats
3926,vignette
3927,visma
3928,visual page
3929,walkme
3930,wallstreet systems
3931,warehouse manager
3932,wavelink avalanche
3933,web analytics
3934,webfocus
3935,wendia pob
3936,windows identity foundation
3937,windows intune
3938,winnie
3939,wordengine
3940,wordperfect
3941,workday
3942,workfront
3943,workpoint 365
3944,works
3945,xellent
3946,xmpie
3947,xor
3948,xrm
3949,zendesk
3950,zerto virtual manager
3951,zerto virtual replication
3952,adobe acrobat
3953,adobe after effects
3954,adobe air
3955,adobe analytics
3956,adobe captivate
3957,adobe coldfusion
3958,adobe dreamweaver
3959,adobe experience manager
3960,adobe fireworks
3961,adobe flash
3962,adobe flex
3963,adobe framemaker
3964,adobe illustrator
3965,adobe incopy
3966,adobe indesign
3967,adobe photoshop
3968,adobe photoshop elements
3969,adobe photoshop lightroom
3970,adobe premiere
3971,adobe robohelp
3972,adobe xd
3973,articulate storyline
3974,atomic
3975,autodesk 3ds max
3976,autodesk autocad
3977,autodesk inventor
3978,autodesk maya
3979,autodesk revit
3980,autosketch
3981,blackboard learn
3982,blender
3983,boxee
3984,cadkey 19
3985,canvas lms
3986,chamilo lms
3987,copywriting
3988,coreldraw graphics suite
3989,cornerstone lms
3990,coursera
3991,dash
3992,director mx 2004
3993,dokeos
3994,figma
3995,final cut pro
3996,final cut pro x
3997,flinto
3998,framer
3999,framer x
4000,gimp
4001,grafana
4002,gtk+
4003,ilias
4004,inkscape
4005,invision
4006,keynote
4007,latex
4008,lightscape
4009,mapguide open source
4010,marvel
4011,material design
4012,mechanical desktop
4013,microsoft expression
4014,microsoft mediaroom presentation framework
4015,microsoft photodraw
4016,mockflow
4017,mpeg-x
4018,netobjects fusion 4.0
4019,netobjects fusion mx
4020,omnigraffle
4021,openstreetmap
4022,origami studio
4023,paintshop pro
4024,picasso
4025,principle
4026,proto.io
4027,protopie
4028,quickcad
4029,rapidui
4030,scorm package
4031,set-top box user interfaces
4032,siemens nx
4033,sketch
4034,stones webwriter
4035,storyboard
4036,tealium tracking
4037,techsmith camtasia video editor
4038,television user interfaces
4039,totara learn
4040,trivantis lectora
4041,tumult hype 3
4042,user flow
4043,ux flowchart
4044,vsdc video editor
4045,web map service
4046,webtricity
4047,whip! viewer
4048,windows media player
4049,wireframes
4050,wtb system topclass lms
4051,zbrush
4052,zeplin
4053,application performance management
4054,assembla
4055,basecamp
4056,bid management
4057,bpcs
4058,business english
4059,business liability
4060,business recovery
4061,business requirement analysis
4062,business requirement documentation
4063,business structure
4064,business system
4065,business vault
4066,catalogue
4067,chairman
4068,content management
4069,corporate performance management
4070,customer engagement management
4071,customer journey
4072,customer relationship management services
4073,data quality management
4074,data vault modelling
4075,dw 2.0 architecture
4076,ecocentric management
4077,economic efficency
4078,economics - administration
4079,e-mail marketing
4080,end to end management
4081,enovia matrixone
4082,enterprise analysis
4083,enterprise information portals
4084,enterprise reporting
4085,external environment
4086,fast esp
4087,file management
4088,identity access management
4089,identity management
4090,iga
4091,industrial organization
4092,information flow management
4093,information structures
4094,ishikawa diagram
4095,it accounting
4096,k01-standardkontrakt
4097,k02-standardkontrakt
4098,k03-standardkontrakt
4099,learning architecture
4100,line & staff management
4101,logistic systems
4102,logistics management
4103,management
4104,management discussion and analysis
4105,management information system
4106,managing director
4107,materials management
4108,matrix42
4109,mfa
4110,micro economics
4111,microsoft protection and recovery
4112,misys ti plus
4113,nice actimize
4114,opex
4115,pam
4116,patch management
4117,permission marketing
4118,physical distribution management
4119,product information management
4120,purchasing and supply management
4121,quality management
4122,quest one identity manager
4123,request for information
4124,request for proposal
4125,request for quotation
4126,res automation manager
4127,res it store
4128,res workspace manager
4129,resource allocation
4130,sap is-dfs
4131,seeburger business integration suite
4132,servicenow
4133,small business
4134,smart requirements
4135,structured analysis sa
4136,structured design sd
4137,structured diagram sd
4138,structured language sl
4139,system management
4140,total productive management
4141,total quality management
4142,utility
4143,wonderware--- architectural patterns
4144,business process modeling
4145,command query responsibility segregation
4146,domain driven design
4147,microservices
4148,model-view-controller
4149,model-view-viewmodel
4150,object oriented programing
4151,offentlig information online xml
4152,restful
4153,service-oriented architecture
4154,test driven development
4155,finance
4156,government
4157,insurance
4158,media
4159,public sector
4160,pharmaceutical
4161,retail
4162,startup
4163,internet
4164,marketing
4165,finance and insurance
4166,agile software development
4167,architecture
4168,automation
4169,branching patterns
4170,cloud computing
4171,coverage measurement
4172,devops
4173,gitflow
4174,infrastructure
4175,infrastructure-as-code
4176,implementation
4177,integrations
4178,market analyse
4179,monitoring
4180,object oriented design
4181,object oriented programming
4182,private cloud
4183,site reliability
4184,soa
4185,static code analyse
4186,system integration
4187,ucm branching patterns
4188,unit testing
4189,virtualization
4190,web services
4191,public cloud operations
4192,public cloud architecture
4193,distributed data store operations
4194,relational database operations
4195,container orchestration
4196,application containerization
4197,continuous software delivery
4198,software tool development
4199,agile development
4200,infrastructure as code
4201,iot
4202,scrum
4203,artificial intelligence
4204,big data
4205,chief technology officer
4206,coaching
4207,configuration management
4208,data modeling
4209,database administrator
4210,devsecops
4211,distributed teams
4212,e-commerce
4213,education
4214,fashion
4215,financial services
4216,full stack development
4217,high availability
4218,infrastructure-as-a-service
4219,legal services
4220,machine learning
4221,medical industry
4222,multi cloud strategy
4223,nearshoring
4224,network
4225,network architecture
4226,network security
4227,news
4228,platform-as-a-service
4229,power supply industry
4230,product owner
4231,shipping
4232,sla
4233,site reliability engineering
4234,software-as-a-service
4235,internet of thingsd
4236,ansible tower
4237,appveyer
4238,chocolatey
4239,grunt
4240,jenkins ci
4241,ms build
4242,puppet enterprise
4243,puppet pipelines
4244,serverless
4245,subversion
4246,team foundation server
4247,terraform
4248,libpod / podman
4249,lxc
4250,solaris zones
4251,qemu/kvm
4252,cassandra
4253,kafka
4254,druid
4255,couchdb
4256,berkeley db
4257,oracle db
4258,ms sql server
4259,dynamodb
4260,mssql
4261,solr
4262,akamai
4263,amazon simple storage service
4264,aws cli
4265,azure
4266,google cloud
4267,jira
4268,oracle cloud
4269,application developer framework
4270,c#.net
4271,express
4272,nodejs
4273,pyinstaller
4274,bash / sh
4275,nodejs / javascript
4276,dapper
4277,extensible markup language
4278,hadoop
4279,mapr
4280,ms sql server
4281,oracle db
4282,centos
4283,rancheros
4284,windows server
4285,gnu/linux
4286,redhat enterprise linux
4287,fedora server
4288,amazon linux
4289,atomic host
4290,ubuntu server
4291,debian gnu/linux
4292,container linux
4293,alpine linux
4294,solaris
4295,apache2
4296,internet information server
4297,oracle weblogic
4298,apigee
4299,cdn
4300,ironmq
4301,jboss application server
4302,varnish cache
4303,redhat jboss
4304,ibm websphere
4305,git flow
4306,jenkins declarative pipeline
4307,jenkins pipeline libaries
4308,jenkins scripted pipeline
4309,circle ci
4310,concourse ci
4311,beats family
4312,datadog
4313,loggly
4314,papertrail
4315,pingdom
4316,server density
4317,apache
4318,api gateway
4319,artifactorry
4320,blaze
4321,cloudformation
4322,cloudwatch
4323,codebuild
4324,codedeploy
4325,codepipeline
4326,consignor
4327,consul
4328,ecs
4329,eloquent
4330,gettext
4331,github enterprise
4332,gulp
4333,helm
4334,htm
4335,iis
4336,meteor
4337,micro services
4338,molecule
4339,onesignal
4340,openshift
4341,phalcon
4342,pipelining
4343,raspberry pi
4344,spacebars
4345,spinnaker
4346,vpc
4347,jfrog xray
4348,yml
4349,windows
4350,bitbucket
4351,ant
4352,pip
4353,packer
4354,css lint
4355,pc-lint
4356,profactor
4357,qacpp
4358,selenium grid
4359,blazemeter
4360,dotcover
4361,ghostinspector
4362,rhino mock
4363,k6
4364,nose
4365,docker hub
4366,docker svarm
4367,os x / mac os
4368,redhat linux
4369,windows nt
4370,windows server 2k
4371,cascading style sheets
4372,dsi system
4373,html
4374,java 2 enterprise edition
4375,java 2 standard edition
4376,joomla
4377,opencv
4378,react js
4379,saml authentication
4380,visual basic for applications
4381,visual studio
4382,web service specifications
4383,websocket
4384,windows communication foundation
4385,windows presentation foundation
4386,clearcase
4387,fogbugz
4388,kiln
4389,visual studio team service
4390,docker-compose
4391,elastifile
4392,juju
4393,kubectl
4394,libfaketime
4395,maas
4396,swarm
4397,atom
4398,visual studio code
4399,elk
